Year,"Population requiring PC for STH, Pre-SAC",Number of Pre-SAC targeted,Reported number of Pre-SAC treated,"Drug combination, Pre-SAC","Programme coverage, Pre-SAC (%)","National coverage, Pre-SAC (%)","Population requiring PC for STH, SAC",Number of SAC targeted,Reported number of SAC treated,"Drug combination, SAC","Programme coverage, SAC (%)","National coverage, SAC (%)",CountryCode
2007,742362,1168828.5,970534.0,Alb/Mbd, ,100.0,1621257,1381928.0,260963.64,Ivm+Alb, ,16.09637707038428,TGO
2007,1675388,2294407.0,2294407.0,Alb/Mbd,100,100.0,3347477,555348.0,1313113.33,Ivm+Alb, ,39.22695600298374,MLI
2007,2580535,2749678.0,2368769.0,Alb/Mbd,86.1471415925792,91.79371719430272,5651713,1716739.0,1483043.5,Ivm+Alb, ,26.24060174322369,GHA
2007,2017213,1623756.0,1761287.0,Alb/Mbd,108.46993021118936,87.31289159845788,4181271,3795722.0,707133.0,Ivm+Alb, ,16.800912133348533,MWI
2007,4685164,5375868.0,3583402.5,Alb/Mbd, ,76.35280337083302,9056800,4475952.0,2061032.0,"Ivm+Alb, Mbd", ,22.7567352707358,UGA
2007,470997,611765.0,525948.0,Alb/Mbd,85.97222789796736,100.0,967101,9601.0,89200.0,Ivm+Alb, ,9.542019491072494,LBR
2007,885656,1151156.0,907033.0,Alb/Mbd - round 2,78.79323045703623,100.0,No PC required,1451954.0,1463825.0,Ivm+Alb, ,73.66495025547282,BDI
2007,2388231,2931663.0,3276675.9,"Dec+Alb, Alb/Mbd", ,100.0,5101399,1158709.0,784762.83,Dec+Alb, ,15.383286623924144,MDG
2007,No PC required,127236.85714285714,112974.57142857143,Alb/Mbd, ,89.35943501424855,308712,112900.0,250927.0,Alb - round 2, ,81.28190676099406,SWZ
2007,1757172,1999050.0,2006815.0,Alb/Mbd,100.38843450639054,100.0,3455508,242876.0,70000.0,Mbd, ,2.025751351176152,ZMB
2007,5735213,6511007.5,5494038.0,Alb/Mbd, ,95.79483795981074,11082280,1837406.0,1726168.05,Ivm+Alb, ,15.57592887023248,TZA
2007,10267973,7856048.0,7749873.0,Alb/Mbd - round 1,98.64849349189313,75.4761723662499,21699203,3569694.0,3247.0,Mbd, ,0.0149636832283655,ETH
2007,10267973,8085678.0,8174227.0,Alb/Mbd - round 2,101.09513388982347,79.60896469049928,No PC required,3569694.0,160866.0,Ivm+Alb, ,0.7287387946548599,ETH
2007,1106048,2060177.0,1922158.5,Alb/Mbd, ,100.0,2231104,226196.0,401114.16,Ivm+Alb, ,17.978281604084792,BEN
2007,1258075,1218186.0,1582760.0,Alb/Mbd, ,100.0,2538351,758231.0,200484.66666666666,Ivm+Alb, ,7.936707912284847,GIN
2007,125638,118618.28571428571,106298.85714285714,Alb/Mbd, ,84.03915252137281,308712,112900.0,204470.0,Alb - round 1, ,66.23325299955945,SWZ
2007,217691,198512.0,161085.0,Alb/Mbd,81.14622793584267,73.99708761501394,530015,458705.0,149007.33333333334,Ivm+Alb, ,30.369645291528375,LSO
2007,2146302,5680338.0,5581739.0,Alb/Mbd, ,100.0,3988493,440300.0,3251781.96,Ivm+Alb, ,81.52908780333826,BFA
2007,369454,472484.0,381673.0,Mbd, ,100.0,788544,65234.0,105761.0,Ivm+Alb, ,5.293795002231627,MRT
2007,9148028,3064366.0,2993886.0,Alb/Mbd,97.70001364066825,32.72711889382061,17846384,3455081.0,258930.6,Ivm+Alb, ,1.4487533720480321,COD
2008,904774,1171503.3333333333,970869.885,Alb/Mbd - round 2, ,100.0,1991399,1451954.0,1444609.0,Alb/Mbd - round 2,99.49412997932441,72.54241867149676,BDI
2008,747294,745103.0,734381.0,Alb/Mbd,98.56100431752388,98.27203215869524,1458262,1531834.0,794776.75,Ivm+Alb, ,54.50164305179728,SLE
2008,488161,495832.0,452018.5,Alb/Mbd, ,87.4800500409408,1009489,9601.0,73400.0,Ivm+Alb, ,7.755210566422301,LBR
2008,2419729,2931663.0,2941710.0,Alb/Mbd - round 2,100.34270651162838,100.0,No PC required,1158709.0,2426267.415,Ivm+Alb, ,46.71952966651864,MDG
2008,2396905,710064.0,671820.0,Alb/Mbd,94.61400662475495,28.028645273801008,4187185,4396936.0,1121311.0,"Ivm+Alb, Pzq+Alb", ,26.77959058412752,NER
2008,2419729,2931663.0,2845627.0,Alb/Mbd - round 1,97.0652834244591,100.0,5211366,1158709.0,4067772.0,Mbd, ,78.05577270911313,MDG
2008,434695,714339.3333333334,649732.6666666666,Alb/Mbd, ,100.0,919513,30400.0,31392.0,Ivm+Alb, ,2.726050665360608,COG
2008,174400,194850.0,81422.0,Alb/Mbd, ,100.0,426853,13746.0,12767.0,Ivm+Alb, ,23.22455068034636,BWA
2008,2419729,2958104.25,489186.2,Dec+Alb, ,20.21656970677295,5211366,1158709.0,1320803.0,Dec+Alb, ,25.344660114066063,MDG
2008,18638,24819.0,3459.0,Alb/Mbd, ,24.944363756466856,42139,33025.0,16397.0,Ivm+Alb, ,47.157226813731,STP
2008,2496103,4889053.0,3195425.0,Alb/Mbd - round 1,65.35877193395122,100.0,4990292,1562296.0,1256067.0,Ivm+Alb, ,17.97,AGO
2008,72773,,,Alb/Mbd, ,,206022,,,Ivm+Alb, ,,MUS
2008,126141,109999.71428571429,99623.14285714286,Alb/Mbd, ,78.7188700284971,307244,112900.0,204462.0,Alb - round 1, ,66.54710913801408,SWZ
2008,207107,195693.0,182332.0,Alb/Mbd - round 1,93.1724691225542,88.03758443703013,407380,128428.0,110702.0,Mbd, ,27.17413716922775,GNB
2008,207107,195693.0,181955.0,Alb/Mbd - round 2,92.9798204330252,87.855552926748,No PC required,128428.0,105042.2,Ivm+Alb, ,25.503791498411218,GNB
2008,No PC required,101381.14285714286,92947.42857142858,Alb/Mbd, ,73.39858753562136,307244,112900.0,250920.0,Alb - round 2, ,81.66799026181147,SWZ
2008,1290856,1130996.3333333333,1263407.0,Alb, ,97.87358156138252,2456339,3325950.0,2454947.0,Alb, ,99.94333029765028,RWA
2008,2482120,3229541.0,3002474.0,Alb/Mbd,92.96906278632164,100.0,5274550,1011206.0,374923.0,Mbd, ,7.108151406281104,CIV
2008,5919694,7012000.0,5457302.0,Alb/Mbd,77.8280376497433,92.1889205759622,11408685,1837406.0,952707.41,"Ivm+Alb, Mbd", ,8.350720613287159,TZA
2008,76222,79054.0,70576.785,Alb/Mbd, ,100.0,155350,196889.0,90416.98199999999,Ivm+Alb, ,57.950149589394805,COM
2008,2496103,4889053.0,3856436.0,Alb/Mbd - round 2,78.87899763001137,100.0,No PC required,1562296.0,1256067.0,Ivm+Alb, ,17.97,AGO
2008,1553833,1645475.0,1336885.0,Alb/Mbd, ,84.29941288006573,3013670,743593.0,130135.5,Ivm+Alb, ,2.01312040068194,TCD
2008,10462619,8092839.0,3653566.0,Alb/Mbd, ,34.92018585403903,22078470,3569694.0,318485.0,Mbd, ,1.4425139060813543,ETH
2008,1137358,2156564.0,2132163.0,Alb/Mbd - round 2,98.868524189405,100.0,No PC required,226196.0,322701.70499999996,Ivm+Alb, ,14.315647345233913,BEN
2008,1137358,1162728.0,1119856.0,Alb/Mbd - round 1,96.31280918667134,98.461170537333,2293147,226196.0,244289.25,Ivm+Alb, ,10.653013086383035,BEN
2008,5121519,2345105.0,109206.8,Dec+Alb, ,2.132312698634917,10036018,4187694.0,633937.68,"Dec+Alb, Mbd", ,6.316625577993184,KEN
2008,1348425,921307.0,333398.0,Alb/Mbd, ,43.53575097923382,3307309,2056288.0,1136927.0,Ivm+Alb, ,64.18942509501774,ZWE
2008,1282330,1728779.0,1655642.0,Alb/Mbd - round 2,95.76944190090231,100.0,No PC required,758231.0,207742.33333333334,Ivm+Alb, ,8.122932088684674,GIN
2008,1282330,1728779.0,1676915.0,Alb/Mbd - round 1,96.99996355809505,100.0,2587507,758231.0,215000.0,Mbd, ,8.3091562650845,GIN
2008,4832040,5375868.0,2546756.0,Alb/Mbd, ,52.705606741666045,9330492,4475952.0,8269585.0,"Ivm+Alb, Alb+Pzq, Alb/Mbd", ,88.62967783478084,UGA
2008,374984,472484.0,398760.0,Mbd, ,100.0,803613,65234.0,127888.66666666667,Ivm+Alb, ,5.293795002231627,MRT
2008,519678,631586.0,482184.0,Alb/Mbd, ,92.90615831991082,1118932,542695.0,178932.0,Ivm+Alb, ,15.571699992754276,CAF
2008,47809,41438.0,24250.0,Alb/Mbd, ,58.52,124845,104124.0,95008.0,Mbd, ,76.10076494853618,CPV
2008,1792699,2060409.5,1937387.5,Alb/Mbd, ,100.0,3554660,242876.0,70000.0,Mbd, ,1.9692460038372168,ZMB
2008,1718899,2647913.8,1836031.8,Alb/Mbd, ,80.02807310987612,3414300,555348.0,1501452.0,"Ivm+Alb, Alb/Mbd", ,43.97539759247869,MLI
2008,4164596,4722159.0,1306722.0,Alb/Mbd, ,37.037297430025895,10078618,10484393.0,5038560.0,Ivm+Alb, ,100.0,ZAF
2008,219277,121085.0,57849.0,Alb/Mbd, ,25.677913062005352,519097,166899.5163232183,275489.0,Ivm+Alb, ,50.008985639314616,NAM
2008,210672,261536.0,217075.0,Alb/Mbd,83.00004588278478,100.0,438557,19906.0,66594.0,Mbd, ,15.18479923932351,GMB
2008,19613899,2682472.0,2617494.0,Alb/Mbd,97.57768207832179,13.345097779895776,39525776,3260446.0,1048853.88,Ivm+Alb, ,2.653594656813316,NGA
2008,3024689,3043840.0,3017790.0,Alb/Mbd - round 2,99.14417314970564,99.77191043442814,No PC required,385278.0,179331.66666666666,Ivm+Alb, ,2.980151398453299,MOZ
2008,751644,1187163.75,849208.0,Alb/Mbd, ,100.0,1652004,1381928.0,252948.96,Ivm+Alb, ,15.311643313212317,TGO
2008,104675,2801570.0,2574215.0,Alb/Mbd,91.88472891985565,100.0,357203,1716739.0,177603.0,Ivm+Alb, ,49.72046707334485,GHA
2008,3024689,3043840.0,1934474.0,Alb/Mbd - round 1,63.553734756097555,63.956129043349584,6040682,385278.0,253272.0,Mbd, ,4.192771610887645,MOZ
2008,144490,219213.8,192366.2,Alb/Mbd, ,100.0,349710,259792.0,58768.0,Ivm+Alb, ,18.94,GAB
2008,216788,185443.0,157096.0,Alb/Mbd, ,81.80871867364326,530902,458705.0,170170.0,Ivm+Alb, ,35.43544741886848,LSO
2008,1600901,1795019.0,1889125.3333333333,Alb/Mbd, ,100.0,3300113,1537264.0,116374.18,Ivm+Alb, ,3.5263695515880813,SEN
2008,9292041,2810211.6666666665,10154588.0,Alb/Mbd - round 1, ,100.0,18342957,3455081.0,287861.2,Ivm+Alb, ,1.5717533386102351,COD
2008,9292041,2556057.3333333335,9063242.0,Alb/Mbd - round 2, ,97.53768843680308,No PC required,3455081.0,316791.8,Ivm+Alb, ,1.694753305172438,COD
2008,2049043,1635619.0,1861245.0,Alb/Mbd,113.79453283435812,90.83484338786448,4301127,3795722.0,905266.0,"Ivm+Alb, Mbd", ,21.04718135502625,MWI
2008,904774,1191850.6666666667,1190402.8199999998,Alb/Mbd - round 1, ,100.0,1991399,1783880.0,1684349.0,Alb/Mbd - round 1,94.42053277126264,84.5811914136745,BDI
2008,2363744,2676553.0,1923909.0,Alb/Mbd - round 2,71.88010101051614,81.39244351334155,4827856,3672936.0,3954742.0,Mbd, ,81.91507783165032,CMR
2008,2363744,2676553.0,1166987.0,Alb/Mbd - round 1,43.60036957982898,49.370278676540266,4827856,3672936.0,302965.0,Ivm+Alb, ,6.2753528688511,CMR
2008,80807,70500.0,70500.0,Alb/Mbd, ,100.0,168501,42914.0,1000.0,Ivm+Alb, ,1.1917662774715534,GNQ
2008,2252781,5680338.0,5581739.0,Alb/Mbd, ,100.0,4098552,440300.0,3371729.2,Ivm+Alb, ,82.26635162857518,BFA
2009,No PC required,92762.57142857142,86271.71428571429,Alb/Mbd, ,68.07830504274563,306139,112900.0,151676.0,Alb - round 2, ,49.54481461035674,SWZ
2009,2532354,3229094.0,3128381.0,Alb/Mbd,96.88107562059203,100.0,5115727,1562296.0,1256067.0,Ivm+Alb, ,17.97,AGO
2009,3056640,3141253.0,2983565.0,Alb/Mbd - round 2,94.98009233894882,97.6093030255444,6227658,385278.0,16669.0,Alb, ,0.2676608124595153,MOZ
2009,5269125,2345105.0,117303.2,Alb/Mbd, ,2.2275091549246286,10316559,4187694.0,3714481.0,Alb/Mbd, ,36.00503811396804,KEN
2009,3056640,3101281.0,2849437.0,Alb/Mbd - round 1,91.87935565980638,93.22121676088776,6227658,385278.0,434075.76,Ivm+Alb, ,6.970128417456451,MOZ
2009,No PC required,4042311.0,3342777.5,Alb/Mbd, ,100.0,5387511,1011206.0,6460443.0,Alb/Mbd, ,100.0,CIV
2009,759360,921307.0,333398.0,Alb/Mbd, ,43.53575097923382,1835847.44,2056288.0,1136927.0,Ivm+Alb, ,64.18942509501774,ZWE
2009,2519139,4855081.0,3683081.0,Alb/Mbd,75.8603409500274,100.0,5387511,1011206.0,237827.0,Ivm+Alb, ,4.414413260594735,CIV
2009,10659252,8100000.0,8323036.0,Alb/Mbd - round 1,102.75353086419754,78.08273976447879,22461523,3569694.0,465633.0,Mbd, ,2.073025057116564,ETH
2009,1761949,3001420.6,1377656.6,Alb/Mbd, ,60.05614621975222,3486783,555348.0,1142194.0,Alb/Mbd, ,32.75781716269696,MLI
2009,6476.85,,,Alb/Mbd, ,,18215.73,,,Ivm+Alb, ,,MUS
2009,40518.1,70500.0,70500.0,Alb/Mbd,100,100.0,83909.07,42914.0,1000.0,Alb, ,1.1917662774715534,GNQ
2009,504387,379899.0,378089.0,Alb/Mbd,99.52355757714551,74.96010008188158,1049976,9601.0,57600.0,Ivm+Alb, ,5.9684016417721075,LBR
2009,No PC required,2984545.5,496925.05000000005,Alb/Mbd, ,20.40083905377096,5316067,1158709.0,2349788.0,Mbd, ,44.20162499833054,MDG
2009,2451597,3010986.75,504663.9,Dec+Alb, ,20.58510840076897,5316067,1158709.0,1362592.53,Dec+Alb, ,25.63159061012587,MDG
2009,9432837,2301903.0,2045235.0,Alb/Mbd,88.84974736120506,21.682077194803643,18830830,3455081.0,345722.4,Ivm+Alb, ,1.817753271734641,COD
2009,2081975,1831095.0,1834762.0,Alb/Mbd - round 1,100.20026268435007,88.12603417428163,4414660,3795722.0,3133600.22,Ivm+Alb, ,70.9816887370715,MWI
2009,440113,717446.6666666666,622066.3333333334,Alb/Mbd, ,100.0,935094,30400.0,31392.0,Ivm+Alb, ,2.726050665360608,COG
2009,153387.69,172374.0,153107.0,Alb/Mbd, ,89.62034973227259,377239.33,458705.0,191332.6666666667,Ivm+Alb, ,40.50124954620857,LSO
2009,2081975,1831095.0,1897906.0,Alb/Mbd - round 2,103.64869108375044,91.15892361819904,No PC required,3795722.0,2570945.6100000003,Ivm+Alb, ,57.69322467602069,MWI
2009,221490,121085.0,57849.0,Alb/Mbd, ,25.677913062005352,520771,166899.5163232183,275489.0,Ivm+Alb, ,50.008985639314616,NAM
2009,2514993,3178783.0,3162248.0,Alb/Mbd,99.47983237610117,100.0,4355902,4396936.0,506032.0,Pzq+Alb, ,11.617157594454603,NER
2009,No PC required,1624243.0,1615467.5,Alb/Mbd, ,51.30706802835523,4355902,4396936.0,1826489.28,Ivm+Alb, ,41.93136760193411,NER
2009,145518,223672.6,182397.4,Alb/Mbd, ,100.0,349386,259792.0,58768.0,Ivm+Alb, ,18.94,GAB
2009,49904,79054.0,53096.0,Alb/Mbd,67.16421686442179,100.0,101663.36,196889.0,90880.984,Ivm+Alb, ,56.79924925828924,COM
2009,No PC required,3354927.4,919281.3999999999,Alb/Mbd, ,40.08421932962833,3486783,555348.0,2821948.53,Ivm+Alb, ,80.93272595398106,MLI
2009,126830,84144.0,79596.0,Alb/Mbd,94.59498003422704,62.75802254986991,306139,112900.0,203456.0,Alb - round 1, ,66.45870013294615,SWZ
2009,No PC required,472484.0,431435.3333333333,Alb/Mbd, ,100.0,No PC required,65234.0,150016.33333333334,Ivm+Alb, ,5.293795002231627,MRT
2009,19949979,6157422.0,3642892.1666666665,Alb/Mbd, ,17.226511949926817,40384176,3260446.0,1283813.0,Ivm+Alb, ,3.1790001113307347,NGA
2009,1585877,1645475.0,1336885.0,Alb/Mbd,81.24614473024506,84.29941288006573,3098286,743593.0,186453.25,Ivm+Alb, ,2.711808360613746,TCD
2009,4980321,5375868.0,1852487.0,Alb/Mbd, ,37.19613655425022,9615007,4475952.0,6860806.0,"Alb/Mbd, Pzq+Alb", ,71.355184660812,UGA
2009,13840.96,24819.0,3459.0,Alb/Mbd, ,24.944363756466856,31584.68,33025.0,18221.0,Ivm+Alb, ,54.93390665589645,STP
2009,No PC required,41438.0,24250.0,Alb/Mbd, ,58.52,124206,104124.0,69755.0,Mbd - round 2, ,56.16073297586268,CPV
2009,47352,41438.0,24250.0,Alb/Mbd, ,58.52,124206,104124.0,122301.0,Mbd - round 1, ,98.46625766871163,CPV
2009,6104447,6877531.333333333,5552239.0,Mbd, ,90.9540045150691,11759867,1837406.0,972950.0,Mbd, ,8.273477922837053,TZA
2009,70506.4,194850.0,81422.0,Alb/Mbd, ,100.0,170124.4,13746.0,12767.0,Ivm+Alb, ,23.22455068034636,BWA
2009,No PC required,6743062.666666667,4197540.0,Alb/Mbd, ,68.08801118170732,11759867,1837406.0,1186950.24,Ivm+Alb, ,10.09322843532159,TZA
2009,104675,2930743.0,2860983.0,Alb/Mbd,97.61971622895628,100.0,357203,1716739.0,1802250.5,"Ivm+Alb, Alb/Mbd", ,100.0,GHA
2009,1638215,1842573.0,2046199.6666666667,Alb/Mbd, ,100.0,3366360,1537264.0,107239.86,Ivm+Alb, ,3.185632552668164,SEN
2009,762095,768286.0,784021.0,Alb/Mbd - round 2,102.048065433966,100.0,1508316,1531834.0,869181.5,Ivm+Alb, ,57.62595503859934,SLE
2009,762095,768286.0,767408.0,Alb/Mbd - round 1,99.88571964086292,100.0,1508316,1531834.0,549701.0,Pzq+Mbd, ,36.44468400520846,SLE
2009,No PC required,1134508.6666666667,1242460.5,Alb/Mbd, ,94.9245852366184,2532225,3325950.0,2094325.0,Alb/Mbd - round 2, ,82.70690795644147,RWA
2009,760842,1205499.0,1200127.0,Alb/Mbd - round 2,99.55437540802605,100.0,No PC required,1381928.0,170978.58,Ivm+Alb, ,10.301439074935448,TGO
2009,521971,631586.0,471263.0,Alb/Mbd, ,90.33738692266049,1138031,542695.0,217281.0,Ivm+Alb, ,18.849583646175756,CAF
2009,2415723,2917961.0,2927408.0,Mbd - round 1,100.32375347031713,100.0,4917317,3672936.0,3049714.0,Mbd, ,62.01987791309773,CMR
2009,2415723,2917961.0,2917961.0,Mbd - round 2,100,100.0,4917317,3672936.0,184232.0,Ivm+Alb, ,3.746595958731153,CMR
2009,760842,1216476.0,1223426.0,Alb/Mbd - round 1,100.57132240997768,100.0,1682182,1381928.0,89008.2,Ivm+Alb, ,5.291234836658578,TGO
2009,1328085,1138021.0,1221514.0,Alb/Mbd,107.33668359371225,91.97558891185427,2532225,3325950.0,2866570.0,Alb/Mbd - round 1, ,100.0,RWA
2009,1827250,2121769.0,1867960.0,Alb/Mbd - round 1,88.03785897522303,100.0,3654251,242876.0,343714.0,Mbd, ,9.405867303586971,ZMB
2009,1168747,2257555.0,2654332.0,Alb/Mbd,117.57551864738622,100.0,2357012,226196.0,245369.25,Ivm+Alb, ,10.410182468311572,BEN
2009,2355883,5680338.0,5581739.0,Alb/Mbd, ,100.0,4224893,440300.0,3451534.0,Ivm+Alb, ,81.69518139275954,BFA
2009,925228,1212198.0,344356.0,Alb/Mbd, ,37.21850181793028,2002967,1926164.5,2390895.0,Alb/Mbd, ,100.0,BDI
2009,1307839,1746209.0,1706691.0,Alb/Mbd - round 1,97.73692610678333,100.0,2642076,758231.0,356280.0,Mbd, ,13.484850549340749,GIN
2009,No PC required,5680338.0,5581739.0,Alb/Mbd, ,100.0,4224893,440300.0,860107.0,Alb/Mbd, ,20.358077707530107,BFA
2009,1307839,1746209.0,1632572.0,Alb/Mbd - round 2,93.49235973471674,100.0,No PC required,758231.0,889038.3333333334,Ivm+Alb, ,33.09368591676889,GIN
2009,70678.08,277474.6,128119.0,Alb/Mbd, ,77.26761672688616,148547.85,19906.0,146457.0,Ivm+Alb, ,57.592399619661755,GMB
2009,955872.18,4722159.0,1575911.75,Alb/Mbd, ,44.90763525127265,2326653.32,10484393.0,5038560.0,Ivm+Alb, ,100.0,ZAF
2009,10659252,8100000.0,6926369.0,Alb/Mbd - round 2,85.51072839506173,64.97987851305137,22461523,3569694.0,21683.76,Ivm+Alb, ,0.0965373541233156,ETH
2009,210898,205206.0,187900.0,Alb/Mbd,91.56652339600207,89.09520242012726,417401,128428.0,99382.4,Ivm+Alb, ,23.833445827594684,GNB
2009,1827250,2121769.0,1867960.0,Alb/Mbd - round 2,88.03785897522303,100.0,No PC required,242876.0,182657.5,Ivm+Alb, ,4.990688466201555,ZMB
2010,2460544,2833410.0,2679526.0,Mbd - round 2,94.56894695790584,100.0,5017724,3672936.0,1095434.0317103616,Ivm+Alb, ,21.831293066544944,CMR
2010,2460544,2833410.0,2377434.0,Mbd - round 1,83.90716486495072,96.62229165582896,5017724,3672936.0,3210639.0,Mbd, ,63.98596255991761,CMR
2010,776049,857222.0,860997.0,Alb/Mbd - round 1,100.44037600528218,100.0,1557363,1531834.0,1526686.990272805,Ivm+Alb, ,98.03025950101582,SLE
2010,776049,857222.0,858079.0,Alb/Mbd - round 2,100.09997410239122,100.0,1557363,1531834.0,1000942.0,Mbd - round 1, ,64.27159242899695,SLE
2010,41502.51,79642.9,71684.9,Alb/Mbd, ,100.0,85331.05,42914.0,5050.299594914057,Ivm+Alb, ,4.095992620019806,GNQ
2010,2448531,5680338.0,5581739.0,Alb/Mbd, ,100.0,4373241,440300.0,85838.0,Alb/Mbd, ,1.962800586567262,BFA
2010,2554315,5025084.25,4029209.25,Alb/Mbd, ,100.0,5500212,1011206.0,736781.0,Ivm+Alb, ,13.395501846110658,CIV
2010,10850740,8200000.0,7758115.0,Alb/Mbd - round 1,94.61115853658538,71.4984876607494,22863064,3569694.0,23595.0,Ivm+Alb, ,0.1032013906797444,ETH
2010,No PC required,5195087.5,4375337.5,Alb/Mbd, ,100.0,5500212,1011206.0,1181600.0,Alb/Mbd - 2nd round, ,21.482808299025567,CIV
2010,946091,1232545.3333333333,1090508.0,Alb/Mbd - round 2, ,100.0,2018492,2068449.0,2722456.0,Alb/Mbd - round 2, ,100.0,BDI
2010,946091,1252892.6666666667,819887.0,Alb/Mbd - round 1, ,86.66047980585377,2018492,2210733.5,1251761.0,Alb/Mbd - round 1, ,62.01466243116148,BDI
2010,1860957,2073464.0,2237788.0,Alb/Mbd,107.92509539591717,100.0,3753369,242876.0,21601.0,Alb/Mbd, ,0.5755096288161382,ZMB
2010,153048.31,159305.0,149118.0,Alb/Mbd,93.60534823138006,97.4319807909019,377182.53,458705.0,212495.33333333334,Ivm+Alb, ,45.567051673548676,LSO
2010,953618.18,4722159.0,1845101.5,Alb/Mbd, ,52.777973072519416,2333620.48,10484393.0,5038560.0,Ivm+Alb, ,100.0,ZAF
2010,No PC required,3708434.2,460906.19999999995,Alb/Mbd, ,20.112292439504444,3565953,555348.0,935099.0,Alb/Mbd, ,26.22297601791162,MLI
2010,1803149,4061941.0,2531.0,Mbd, ,0.1403655493805559,3565953,555348.0,3252788.530698511,Ivm+Alb, ,91.217930541948,MLI
2010,No PC required,472484.0,464110.6666666667,Alb/Mbd, ,100.0,No PC required,65234.0,172144.0,Pzq+Alb, ,5.293795002231627,MRT
2010,No PC required,5365090.75,4721465.75,Alb/Mbd, ,100.0,5500212,1011206.0,1569032.0,Alb/Mbd - 1st round, ,28.52675496871757,CIV
2010,770109,1307132.0,1314400.0,Alb/Mbd - round 1,100.55602647628548,100.0,1711328,1381928.0,227516.0,Alb/Mbd, ,13.294704463434243,TGO
2010,No PC required,876213.5,890599.0,Alb/Mbd, ,100.0,1557363,1531834.0,1561102.0,Alb - round 2,101.91065089298188,100.0,SLE
2010,6427.8,,,Alb/Mbd, ,,17894.25,,,Ivm+Alb, ,,MUS
2010,No PC required,2020209.5,1957973.0,Alb/Mbd, ,93.24329531303985,4522693,3795722.0,2008291.0,Mbd, ,44.40476061496989,MWI
2010,2116951,2209324.0,2018040.0,Alb/Mbd,91.34196704512331,95.32766700788068,4522693,3795722.0,3752960.0343130105,Ivm+Alb, ,82.98064967737166,MWI
2010,3081879,3101281.0,3247247.0,Alb/Mbd,104.7066357418112,100.0,6406414,385278.0,1261595.7554586749,"Ivm+Alb, Alb/Mbd", ,19.69269790336177,MOZ
2010,47010,41438.0,24250.0,Alb/Mbd, ,58.52,123432,104124.0,92766.0,Alb/Mbd, ,75.15555123468792,CPV
2010,104675,3005543.6666666665,2935555.0,Alb/Mbd, ,100.0,357203,1716739.0,2100913.540170016,Ivm+Alb, ,100.0,GHA
2010,No PC required,3080344.3333333335,3010127.0,Alb/Mbd, ,100.0,357203,1716739.0,1775636.0,Alb/Mbd, ,100.0,GHA
2010,770109,938880.0,965430.0,Alb/Mbd - round 2,102.82783742331287,100.0,No PC required,1381928.0,639893.0,Ivm+Alb, ,36.897391471934526,TGO
2010,5402949,2345105.0,125399.6,Alb/Mbd, ,2.322705611214341,10621851,4187694.0,45713.0,Alb/Mbd, ,0.4303675508157665,KEN
2010,No PC required,5375868.0,2285517.5,Alb/Mbd, ,45.10489918671311,9913732,4475952.0,3341543.239290823,Ivm+Alb, ,33.706209117725024,UGA
2010,127696,107688.0,67569.0,Alb/Mbd,62.745152663249385,52.91395188572861,305378,112900.0,186390.0,Ivm+Alb, ,68.06890883906942,SWZ
2010,1334244,1773044.0,1755314.0,Alb/Mbd - round 2,99.00002481607902,100.0,No PC required,758231.0,1421796.6666666667,Ivm+Alb, ,52.70252128419704,GIN
2010,1334244,1773044.0,1790774.0,Alb/Mbd - round 1,100.99997518392098,100.0,2702971,758231.0,1954555.0,Mbd, ,72.31135665162519,GIN
2010,2627522,69703.0,68687.0,Alb/Mbd,98.54238698477828,2.6141360567104672,4544342,4396936.0,2969133.041943244,"Ivm+Alb, Alb/Mbd", ,65.33691878699366,NER
2010,5128014,5375868.0,2718548.0,Alb/Mbd - round 1, ,53.01366181917601,9913732,4475952.0,6786865.0,Alb/Mbd - round 1, ,68.4592341209143,UGA
2010,6286409,6608594.0,2842841.0,Mbd - round 1, ,45.22201784834554,12136247,1837406.0,1463692.939585276,Ivm+Alb, ,12.06050716984646,TZA
2010,1365847,1193436.0,1359459.0,Alb/Mbd,113.91134505746432,99.53230486284336,2609913,3325950.0,2769768.0,Alb/Mbd,83.27749966175078,100.0,RWA
2010,146581,228131.4,172428.6,Alb/Mbd, ,100.0,349424,259792.0,58768.0,Ivm+Alb, ,18.94,GAB
2010,2571813,3089223.2608695654,2992558.782608696,Alb/Mbd, ,95.97033126854936,5239457,1562296.0,1256067.0,Ivm+Alb, ,17.97,AGO
2010,6286409,6474125.333333333,3185672.0,Mbd - round 2, ,50.67554465514414,No PC required,1837406.0,2524575.1543882024,Ivm+Alb, ,20.328978696914145,TZA
2010,10850740,8200000.0,8241917.0,Alb/Mbd - round 2,100.51118292682928,75.95718817334117,22863064,3569694.0,1139317.0,Alb/Mbd, ,4.983220971607305,ETH
2010,50830.72,89042.0,57522.0,Alb/Mbd,64.60097482087104,100.0,104122.24,196889.0,91344.986,Ivm+Alb, ,55.64834892718366,COM
2010,1617859,1939505.5,971545.0,Alb/Mbd, ,60.051277645332505,3183003,743593.0,242771.0,Ivm+Alb, ,3.410496320545552,TCD
2010,214738,212788.0,239359.0,Alb/Mbd - round 1,112.4870763388913,100.0,427537,128428.0,93722.6,Ivm+Alb, ,22.163100156778153,GNB
