Year,"Population requiring PC for STH, Pre-SAC",Reported number of Pre-SAC treated,"Drug combination, Pre-SAC","Programme coverage, Pre-SAC (%)","National coverage, Pre-SAC (%)","Population requiring PC for STH, SAC",Number of SAC targeted,Reported number of SAC treated,"Drug combination, SAC","Programme coverage, SAC (%)","National coverage, SAC (%)",CountryCode,GDP_per_capita,HealthExp_per_capita,Pct_with_improved_sanitation
2006,1720475.0,1602468.5,Alb/Mbd,,85.60551442946338,3357945.0,242876.0,639765.0,"Pzq+Alb, Mbd",,19.052277509012207,ZMB,1051.71714895686,59.4561615,25.0632027401608
2006,218581.0,161085.0,Alb/Mbd,,73.99708761501394,528738.0,458705.0,127844.66666666667,Alb,,25.303843164188276,LSO,925.467485502842,48.88100433,21.8118480082732
2006,363628.0,381673.0,Mbd - round 1,,100.0,773527.0,65234.0,83633.33333333334,Pzq+Alb,,5.293795002231627,MRT,1300.60367988659,34.37842178,25.8426775463685
2006,710907.0,629424.0,Alb/Mbd - round 1,87.19957884237067,88.53816321966164,1355538.0,1531834.0,852160.0,Alb/Mbd,,62.865076449350745,SLE,517.913366011018,29.28122711,10.1566509069014
2006,4168366.0,768342.5,Mbd,,21.296621787532366,10008283.0,10484393.0,5038560.0,Mbd,,100.0,ZAF,6077.38293388876,422.18884277,64.7935120547602
2006,4542156.0,4620049.0,Alb/Mbd,,100.0,8788972.0,4475952.0,2591689.0,"Alb/Mbd, Pzq+Alb",,29.48796514541177,UGA,346.518255310647,31.62604523,17.6794433895241
2006,1218737.0,1193428.0,Mbd,107.9198116918525,97.92334195154493,2338298.0,3325950.0,2454947.0,Alb - round 1,,99.94333029765028,RWA,356.995022901154,27.24308205,53.5033672855633
2006,,5581739.0,Mbd - round 1,,100.0,3885928.0,440300.0,1288289.0,"Alb/Mbd, Pzq+Alb",,33.15267292651845,BFA,455.513655620024,20.64653969,14.8159146955023
2006,454682.0,383392.0,Alb/Mbd,83.33503600609484,84.32090999863641,926839.0,9601.0,105000.0,Mbd,,11.328828415722688,LBR,320.55808618515,19.4780159,14.0429777254186
2006,203303.0,218196.5,Mbd,,100.0,414167.0,19906.0,87100.0,Alb/Mbd,,21.03016416083367,GMB,614.544307904464,33.49129486,46.4862599534796
2006,1524382.0,1674076.0,Alb/Mbd,95.97364685594516,100.0,3175760.0,1537264.0,131589.0,Alb/Mbd,,4.143543592714815,SEN,1017.20196747987,39.08563995,43.1437484387826
2006,5554539.0,5533367.0,Alb/Mbd,92.069104652817,99.61883425429184,10778903.0,1837406.0,1376675.0,Ivm+Alb,,12.771939779029465,TZA,475.746734619141,35.36390686,13.7317612866965
2006,2045907.0,5581739.0,Mbd - round 1,,100.0,3885928.0,440300.0,3115652.0,Ivm+Alb,,80.17781080864081,BFA,455.513655620024,20.64653969,14.8159146955023
