Year,"Population requiring PC for STH, Pre-SAC",Number of Pre-SAC targeted,Reported number of Pre-SAC treated,"Drug combination, Pre-SAC","Programme coverage, Pre-SAC (%)","National coverage, Pre-SAC (%)","Population requiring PC for STH, SAC",Number of SAC targeted,Reported number of SAC treated,"Drug combination, SAC","Programme coverage, SAC (%)","National coverage, SAC (%)",CountryCode
2013,2258196,2083093.0,1910888.0,Mbd - round 2,91.73320634268369,84.62011269172383,,,,, ,,MWI
2013,1308066,,,, ,,2753143,,366905.75021512754,Ivm+Alb, ,13.326795964289817,BEN
2013,,,,, ,,2753143,226196.0,126555.0,Alb,55.94926523899627,4.596746336823042,BEN
2013,2295912,,,, ,,4293583,,4241711.212093667,Ivm+Alb, ,98.79187643731744,MLI
2013,66347.64,,81422.0,Alb, ,100.0,160784.64,,,, ,,BWA
2013,3160515,,,, ,,6172782,,,, ,,AGO
2013,9314058,,5395145.0,Mbd, ,57.92475202537927,18449259,,,, ,,COD
2013,739267,1102643.0,1072956.0,Alb/Mbd - round 1,97.30765079903469,100.0,1590912,,1695271.181046504,Ivm+Alb, ,100.0,SLE
2013,974788.2,,686367.0,Alb, ,70.41191101820888,2136454.2,,1693040.0,Alb, ,79.24532152385947,ZWE
2013,No PC required,487010.0,522214.0,Mbd - round 1,107.22859900207389,,No PC required,65234.0,65090.0,Pzq+Alb,99.77925621608364,,MRT
2013,No PC required,487010.0,518867.0,Mbd - round 2,106.54134412024393,,,,,, ,,MRT
2013,3504983,3533086.0,3472119.0,Alb/Mbd - round 1,98.27439807578983,99.0623634979114,7297893,,5048840.0,Ivm+Alb, ,69.18215983709271,MOZ
2013,,,,, ,,11059717,,3767134.0,Mbd - round 2, ,34.061757638102314,UGA
2013,,,,, ,,11059717,,3716354.0,Mbd - round 1, ,33.60261388243478,UGA
2013,5202,,,, ,,15658.83,,,, ,,MUS
2013,2503468,,,, ,,5185151,,454838.886413622,Ivm+Alb, ,16.46,CIV
2013,5598960,,,, ,,11059717,,2734618.396265956,Ivm+Alb, ,24.72593463527101,UGA
2013,,,,, ,,5185151,1011206.0,853708.0,Pzq+Alb,84.42473640385836,16.464477119374152,CIV
2014,,,,, ,,12842759,1837406.0,1834297.0,Alb,99.83079406511136,14.282733172833034,TZA
2014,760644,604627.0,601882.0,Alb - round 2,99.54600108827427,79.12794947439275,1426210,248794.0,247316.0,Alb,99.40593422670965,17.340784316475133,TGO
2014,743592,,1187166.0,Alb, ,100.0,1613216,,,, ,,SLE
2014,1442129,,,, ,,3066136,,,, ,,SSD
2014,6954569,6622014.0,7581328.0,Mbd - round 1,114.48674074080785,100.0,12842759,5290963.0,5554698.0,Ivm+Alb,104.98463134215832,43.25159414733236,TZA
2014,5417943,,1938785.0,Alb - round 2, ,63.05,11006065,,5492161.0,Mbd - round 1, ,64.19,UGA
2014,760644,1503101.0,1501955.0,Alb - round 1,99.92375761841686,100.0,1426210,974130.0,962299.0,Pzq+Alb,98.78548037736236,67.47246197965237,TGO
2014,5417943,,3391474.0,Alb - round 1, ,63.05,11006065,4475952.0,3054621.0,Ivm+Alb,68.24516884899569,64.19,UGA
